"frequency","amplitude","phase"
0.0,429.89228837120214,1.0123125261093338
0.000124538170949396,52.01006589349766,-2.8697372052801313
-0.000124538170949396,47.46728482285588,-1.9402014598049073
4.1512723649798665e-05,44.5451114910172,-2.6671766014727205
-0.00016605089459919466,44.04819909169917,0.15766400292587435
0.00016605089459919466,39.80229556104344,1.877573450868363
-0.00020756361824899333,36.37095689918739,1.6613045580825891
0.00020756361824899333,31.195032490551107,0.8063865377953399
-4.1512723649798665e-05,23.438205812300573,-0.5515130566447035
0.000249076341898792,17.793163350613046,0.25835355200285187
8.302544729959733e-05,15.538220994199463,2.869478247054212
-0.000249076341898792,12.342144268077044,-2.9811565713760375
0.00029058906554859065,11.871926983122085,-0.16940726337660014
-8.302544729959733e-05,10.459332351402733,1.47728151048433
0.000373614512848188,8.907737037527294,-0.7357869833631382
0.000498152683797584,8.294678674420465,-1.0795916777630894
-0.0005811781310971813,8.292085326168145,2.116018424500389
-0.000373614512848188,7.462931250600317,2.8015373584937038
0.0003321017891983893,6.902933653749617,0.010551630578344075
0.00045663996014778534,6.213664203426513,-0.12505500215383863
-0.00062269085474698,5.864533883922504,-2.7930504593373793
-0.0003321017891983893,5.758293863313079,1.7457585919055914
0.0005396654074473826,5.043294077524908,-1.8522098284298572
0.0007057163020465773,4.979167742152802,-0.12259855292680151
-0.0005396654074473826,4.897443563470486,0.7159374954911543
0.00041512723649798667,4.429740393748953,-1.3197099851137317
0.0006642035783967786,4.342578878149817,0.42160766301861485
-0.00029058906554859065,4.174776106799364,0.6056560562192815
0.0009547926439453693,4.149564893101352,-1.4734817175222634
0.000747229025696376,4.103797271048224,-0.6229743009978368
-0.000747229025696376,3.958765857712989,2.4358273274783513
-0.00041512723649798667,3.637734918587726,-2.7720180342813987
-0.0009547926439453693,3.4694552584054534,2.0276429099855737
-0.0007057163020465773,3.4556878916232856,1.3592879694077116
-0.00045663996014778534,3.1641189007746977,1.809365162322395
