"frequency","amplitude","phase"
0.0,378.5913087057821,1.0978175399592884
-6.184674376894056e-05,54.87895622423339,-1.4898674367884475
-0.0001855402313068217,28.508646484589562,2.4992132358126593
0.0001855402313068217,26.347939663472104,2.3067233473837505
-0.00024738697507576226,24.42073770701025,2.762881671459529
0.0003710804626136434,23.696172984757716,-1.2028708443876197
0.00024738697507576226,22.381302147300254,1.361270411065706
0.0004329272063825839,21.01388400541611,-1.805144389479075
6.184674376894056e-05,20.806326558541187,-0.5245524791276435
0.00012369348753788113,20.446629061008153,-2.8326357724656726
-0.0005566206939204651,18.0530404467101,-2.8449689794219286
0.00030923371884470285,17.07161802560914,-0.07178171309824782
-0.0004947739501515245,16.097172342250634,3.0652797623314045
0.0006184674376894057,12.85488778381184,0.7559076326234869
-0.0008040076689962274,11.451187371083588,0.8268886417341447
-0.0007421609252272868,11.380093471575167,0.9191827402820212
-0.0006184674376894057,9.361558029120628,-2.6931262636685203
0.0005566206939204651,9.280010406345124,1.152238549894556
-0.0004329272063825839,8.67925973566939,2.223147474029233
-0.00030923371884470285,7.9584520403481,2.7966586014557806
0.0006803141814583462,7.519554545013039,0.7064728932519405
-0.0008658544127651679,7.263114234243212,0.5750917340680618
0.0004947739501515245,6.778281344183951,-2.565494932174337
0.0009277011565341084,5.747516877413792,-0.14042171472867465
-0.0003710804626136434,5.393958629340559,1.320474699514757
0.0008658544127651679,4.902128951989385,0.42287931514951743
0.0013606283629166924,4.774212132248717,0.555968246539676
-0.00012369348753788113,4.686655349571728,2.5111163425987315
0.0011750881316098707,4.505224662170116,2.276925911908985
0.0011132413878409302,4.055372182173763,2.378319981730932
0.0008040076689962274,4.03197918935682,1.389949418040909
0.0012987816191477519,3.8287117116320304,1.0340964119718803
-0.0006803141814583462,3.800090866270902,1.1349172235131022
0.0007421609252272868,3.7835837402555175,1.454416890431034
0.001422475106685633,3.7555042897119733,0.4038887195105171
0.0012369348753788114,3.6204351127761476,1.859796227774438
-0.0016080153379924547,3.4532482394480444,-2.597738167625093
-0.0011750881316098707,3.3525499937560856,0.967851155875741
-0.0009277011565341084,3.1632075786854186,-0.1470190243102812
0.000989547900303049,3.1491210649659744,-0.383037413956379
-0.001546168594223514,3.0336432034636265,-2.9522117443191314
-0.000989547900303049,2.9336233707516484,-1.3505200951390384
-0.0012369348753788114,2.735266869260263,1.2288491648055118
0.0016080153379924547,2.7303033078829104,2.4684928741294168
-0.0010513946440719895,2.57178716405221,-1.4286547505465192
0.0020409425443750386,2.5208820942289414,1.9562118826369645
-0.002288329519450801,2.447480746865894,-2.650860911560887
-0.0022264827756818604,2.445242619069113,-2.8284050047065574
-0.0023501762632197414,2.3306001293355547,-2.321269157771353
0.001979095800606098,2.3229276605824136,2.0451375954763833
-0.00216463603191292,2.3117021776499898,-2.9169277963089626
0.001546168594223514,2.2747653366522966,2.4305613167426126
-0.0013606283629166924,2.2616192564537436,-1.0801000154024005
0.0023501762632197414,2.220741100082148,0.5953538279596928
-0.0016698620817613952,2.034555279817308,-2.2437412267048336
0.002412023006988682,2.006555128711025,0.43557692156192546
-0.0018554023130682169,1.9511262242458005,2.303823300776663
-0.002412023006988682,1.8756301222666891,-1.9284788971014224
0.002102789288143979,1.8504070629526412,1.6479597631687126
-0.002102789288143979,1.797650579364455,-3.0108712495536163
-0.0017935555692992764,1.7818916726872043,1.95572599039983
0.002288329519450801,1.7559241398275574,0.6870101867433036
-0.001422475106685633,1.7516287940962987,-0.9465267543949647
-0.0011132413878409302,1.5725958289147375,0.08276826133396145
0.0016698620817613952,1.536939758364304,2.209109422899553
0.0033397241635227904,1.3633627360854441,1.8912166985294656
0.0019172490568371576,1.3597466492026413,1.7504129981685057
-0.0027212567258333847,1.3224649986780372,-0.7155386171625427
0.0014843218504545736,1.3096747012729948,1.0004112317823584
0.0017935555692992764,1.2439461049867664,0.27237691027491984
-0.0027831034696023252,1.240705522302463,-0.26798359404807937
0.0022264827756818604,1.240283947036405,0.7068591469861555
0.002473869750757623,1.2178402733210545,0.37010749004310317
-0.0019172490568371576,1.2150175990684613,2.729059785188141
0.00216463603191292,1.2078182076705346,1.0799350837743467
0.0010513946440719895,1.2023303974071353,2.320440531373794
0.003401570907291731,1.1442358758448994,1.548128897520947
0.0029067969571402066,1.1189588557723185,0.46286902482992576
