"x","y"
154.97,58.9643
146.357,62.8713
138.401,67.9768
131.794,74.7105
127.799,83.2251
127.46,92.6238
130.293,101.62
135.315,109.613
140.522,117.538
145.178,125.799
149.122,134.419
151.892,143.477
152.203,152.896
147.262,160.701
138.358,163.681
128.89,163.664
119.783,162.765
110.682,161.795
101.582,160.83
92.4706,159.969
83.3397,159.36
74.1909,159.261
65.1047,160.243
56.7982,163.861
53.0089,171.895
54.4031,180.89
57.8304,189.366
