"frequency","amplitude","phase"
0.0,377.5997693786062,0.9758197456014973
0.0002042483660130719,80.91046207898229,0.9681507333069401
-0.0002042483660130719,63.84343319845107,2.4055780067899133
-0.0004084967320261438,53.01116327832063,0.46847628758799964
0.0004084967320261438,41.74049342394676,-2.465413133438009
0.0006127450980392157,36.09749308166351,3.081339629399443
0.0008169934640522876,15.771222618499742,2.619171020142911
-0.0006127450980392157,12.852045410023555,-1.7603515166603088
0.0010212418300653595,11.348169335940108,2.9631427813739806
-0.0008169934640522876,9.873950020429767,1.2140028346095235
-0.0010212418300653595,6.459035040907932,0.19329178593689353
0.0016339869281045752,5.751393576434434,-2.8970157376759444
0.0012254901960784314,5.487820547233172,2.64967771860946
0.001838235294117647,4.16799127452421,-2.652766799156805
0.0014297385620915034,3.687107481385278,2.8265885687982744
-0.0014297385620915034,3.5678259597068815,0.686506513570499
-0.002042483660130719,3.080207054368208,0.2353840468426309
-0.0012254901960784314,2.4960296921056093,0.037175462420420136
0.002042483660130719,2.3465527031781535,-2.7138704913143306
0.002246732026143791,2.3242474150846006,-2.508406196187815
-0.0016339869281045752,2.3230728111173526,0.110812818580825
0.002859477124183007,2.2852446862935345,-2.509352460724483
0.0024509803921568627,2.159646393645927,-2.7700611496965655
0.0026552287581699347,2.088281825662354,-2.4675767035478393
-0.0026552287581699347,1.72616147235873,0.17361081589972563
-0.001838235294117647,1.719212442361205,0.9090506966468646
-0.002246732026143791,1.6151200991331878,-0.018777233132061394
0.003676470588235294,1.5578724972620952,-2.5498416968518463
-0.0024509803921568627,1.528110132459038,0.2131400951375401
-0.003676470588235294,1.212692684583683,0.45461289489749085
0.0032679738562091504,1.1609907943877518,-2.4608789640068536
-0.002859477124183007,1.1541379876336775,-0.07032475422727903
-0.0032679738562091504,1.1017827494259953,0.6792136545313139
0.00428921568627451,1.0834189501257747,2.9100960900999437
0.005718954248366014,1.080033329052166,-2.718288561018505
0.004901960784313725,1.0631273967176014,-2.6507122517624215
0.003880718954248366,1.0555020838717548,-2.98695221412466
-0.004901960784313725,1.0089725375884828,0.4048848559588751
-0.004493464052287582,0.9804776593564906,0.5059280372206133
0.004697712418300653,0.9591307414122804,-2.7106381022316968
0.0034722222222222225,0.956165118498223,-2.5853722895698983
0.0051062091503267975,0.9089394059636408,-2.7325895122733312
0.004493464052287582,0.8786278958172996,-2.4382225831800004
-0.0051062091503267975,0.8375948658759016,0.2607144270716686
0.004084967320261438,0.8159354848867689,3.0954688228883556
0.0053104575163398695,0.7893533632072262,-2.9825039420722383
-0.004084967320261438,0.7806798085729786,0.23683986795143686
-0.0034722222222222225,0.7788534830840685,0.2913444370954092
0.006127450980392157,0.7765584315478915,-2.728995386296669
0.006331699346405229,0.7644312533315955,-2.693002895832835
-0.0030637254901960784,0.7625969225358286,-0.6515603989973904
0.006740196078431373,0.738312249906312,-2.4641619363604366
0.0055147058823529415,0.7186483401316356,-2.8390185201601077
-0.003880718954248366,0.7167586499008168,0.33430527495501444
-0.006127450980392157,0.7154086917907689,0.41135304098206804
